,name,date,code,market_name,market_key,v_kobo,kessan,p_kari,p_uri,bb,koutou,content
2043,株式会社アクリート,2018/07/26,4395,マザーズ,ＳＭＢＣ日興証券,1058000,12,690円 - 770円,770,2018/07/10 - 2018/07/17,+100.26,個人認証、マーケティング、コミュニケーション等を目的とした企業から個人向けSMS（ショートメッセージ）配信サービス事業
2044,株式会社GA technologies,2018/07/25,3491,マザーズ,SBI証券,600000,10,"2,310円 - 2,510円",2510,2018/07/06 - 2018/07/12,+130.28,中古不動産流通プラットフォーム「リノシー」の開発・運営、プラットフォームを通じた中古不動産の売買仲介及びリノベーションの企画・設計・施工
2045,株式会社バンク・オブ・イノベーション,2018/07/24,4393,マザーズ,大和証券,265000,9,870円 - 960円,960,2018/07/06 - 2018/07/12,+108.33,スマートフォンゲームアプリの開発・運営
2046,株式会社マネジメントソリューションズ,2018/07/23,7033,マザーズ,みずほ証券,517500,10,"2,000円 - 2,100円",2100,2018/07/04 - 2018/07/10,+114.29,マネジメントコンサルティング、プロジェクトマネジメント実行支援、マネジメントトレーニング
2047,株式会社MTG,2018/07/10,7806,マザーズ,野村證券,7935000,9,"5,290円 - 5,800円",5800,2018/06/22 - 2018/06/28,+21.55,美容機器、健康機器、化粧品等の企画開発及び製造販売
2048,株式会社キャンディル,2018/07/05,1446,マザーズ,野村證券,1322500,9,"1,160円 - 1,180円",1180,2018/06/19 - 2018/06/25,+52.54,建築サービス関連事業（リペアサービス、住環境向け建築サービス、商環境向け建築サービス、商材販売）
2049,ロジザード株式会社,2018/07/04,4391,マザーズ,野村證券,954500,6,800円 - 900円,900,2018/06/18 - 2018/06/22,+177.78,在庫管理システムのクラウドサービスによる提供
2050,株式会社スプリックス,2018/06/29,7030,東証１部,野村證券,6362000,9,"2,180円 - 2,400円",2400,2018/06/12 - 2018/06/18,+7.79,個別指導学習塾の運営を中心とした、教育サービス事業
2051,【取消】株式会社パデコ,2018/06/28,7032,JQS,SBI証券,355000,3,2018/06/08,2018/06/1,2018/06/12 - 2018/06/18,--,国際開発コンサルティング事業
2052,株式会社エーアイ,2018/06/27,4388,マザーズ,SBI証券,652000,3,"900円 - 1,000円",1000,2018/06/11 - 2018/06/15,+250.00,音声合成エンジン及び音声合成に関連するソリューションの提供
2053,プロパティデータバンク株式会社,2018/06/27,4389,マザーズ,三菱ＵＦＪモルガン・スタンレー証券,434700,3,"1,660円 - 1,780円",1780,2018/06/11 - 2018/06/15,+130.34,不動産・施設等の運用管理に関するクラウドサービスの提供
2054,株式会社アイ・ピー・エス（銘柄名：株式会社IPS）,2018/06/27,4390,マザーズ,みずほ証券,368000,3,"3,730円 - 3,900円",3900,2018/06/11 - 2018/06/15,+71.03,フィリピンでのケーブルテレビ事業者向けの国際通信サービスの卸提供及び法人向けインターネット接続サービス（ISP）の提供、日本国内での主としてコールセンターを対象とした音声通信事業、在留外国人を対象とした人材紹介・人材派遣及び求人広告等の提供及びフィリピンでの眼科を中心としたクリニックの運営
2055,【取消】株式会社インバウンドテック,2018/06/27,7031,マザーズ,東海東京証券,229300,3,"3,810円 - 3,980円",3980,2018/06/12 - 2018/06/18,--,24時間365日・多言語対応コンタクトセンター運営事業、セールスアウトソーシング事業
2056,国際紙パルプ商事株式会社,2018/06/26,9274,東証１部,みずほ証券,8050000,3,314円 - 344円,344,2018/06/07 - 2018/06/13,+30.81,国内外における紙パルプ卸売業
2057,株式会社ライトアップ,2018/06/22,6580,マザーズ,SBI証券,781000,3,"2,660円 - 2,820円",2820,2018/06/06 - 2018/06/12,+32.09,コンサルティング・研修サービスの提供、ITツール等の商材の卸売、Webコンテンツ制作
2058,株式会社SIG,2018/06/21,4386,JQS,岡三証券,342700,3,"1,600円 - 2,000円",2000,2018/06/04 - 2018/06/08,+133.25,システム開発及びインフラ・セキュリティサービスの提供
2059,株式会社ZUU,2018/06/21,4387,マザーズ,野村證券,287500,3,"1,440円 - 1,600円",1600,2018/06/05 - 2018/06/11,+246.88,資産運用を支援するプラットフォーム「ZUU online」を中心とした金融商品やフィンテックサービスとユーザーのマッチングを行うフィンテック・プラットフォーム事業
2060,コーア商事ホールディングス株式会社,2018/06/21,9273,東証２部,三菱ＵＦＪモルガン・スタンレー証券,425000,6,"2,590円 - 2,670円",2670,2018/06/05 - 2018/06/11,+49.81,ジェネリック医薬品原薬の仕入販売、製剤（医療用医薬品・一般用医薬品）の製造販売及び仕入販売、製剤に係る製造受託
2061,ログリー株式会社,2018/06/20,6579,マザーズ,ＳＭＢＣ日興証券,476100,3,"1,680円 - 1,860円",1860,2018/06/05 - 2018/06/11,+149.19,ネイティブ広告に特化したインターネット広告配信プラットフォーム「logly lift」のサービス提供
2062,株式会社メルカリ,2018/06/19,4385,マザーズ,大和証券、三菱ＵＦＪモルガン・スタンレー証券,43554800,6,"2,700円 - 3,000円",3000,2018/06/04 - 2018/06/08,+66.67,CtoCマーケットプレイス「メルカリ」その他のマーケットプレイス関連事業の開発・運営等
2063,ラクスル株式会社,2018/05/31,4384,マザーズ,大和証券、三菱ＵＦＪモルガン・スタンレー証券、みずほ証券,12592000,7,"1,300円 - 1,500円",1500,2018/05/16 - 2018/05/22,+9.67,印刷及び集客支援のシェアリングプラットフォーム「ラクスル」を中心とした印刷事業、物流のシェアリングプラットフォーム「ハコベル」を中心とした運送事業等、産業毎のシェアリングプラットフォームの創出
2064,株式会社エヌリンクス,2018/04/27,6578,JQS,SBI証券,469200,2,"1,670円 - 1,810円",1810,2018/04/11 - 2018/04/17,+108.84,営業代行事業（NHKの契約・収納代行業務）、メディア事業（チャットによる不動産仲介、ゲーム攻略サイトの運営）
2065,株式会社ベストワンドットコム,2018/04/25,6577,マザーズ,ＳＭＢＣ日興証券,125300,7,"4,130円 - 4,330円",4330,2018/04/10 - 2018/04/16,+242.49,クルーズ旅行に特化したオンライン旅行予約サイト「ベストワンクルーズ」の運営等
2066,アイペット損害保険株式会社,2018/04/25,7323,マザーズ,大和証券,787400,3,"2,600円 - 2,850円",2850,2018/04/10 - 2018/04/16,+57.89,ペット保険事業
2067,HEROZ株式会社,2018/04/20,4382,マザーズ,ＳＭＢＣ日興証券,198000,4,"3,940円 - 4,500円",4500,2018/04/05 - 2018/04/11,+988.89,人工知能（AI）を活用したインターネットサービスの企画・開発・運営
2068,株式会社コンヴァノ,2018/04/11,6574,マザーズ,野村證券,954500,3,890円 - 930円,930,2018/03/23 - 2018/03/29,+135.38,ネイルサロン「FASTNAIL」等の運営
2069,ヒューマン・アソシエイツ・ホールディングス株式会社,2018/04/10,6575,マザーズ,大和証券、ＳＭＢＣ日興証券,1131600,3,"1,040円 - 1,170円",1170,2018/03/26 - 2018/03/30,+207.69,人材紹介事業、メンタルヘルスケア事業
2070,ビープラッツ株式会社,2018/04/04,4381,マザーズ,野村證券,172500,3,"1,950円 - 2,200円",2200,2018/03/15 - 2018/03/22,+354.55,継続課金の販売・管理プラットフォームの提供
2071,ブティックス株式会社,2018/04/03,9272,マザーズ,野村證券,476100,3,"1,270円 - 1,350円",1350,2018/03/14 - 2018/03/20,+137.78,介護業界を対象とした商談型展示会の開催、介護事業者等のM＆A仲介サービス、eコマースでの介護用品の販売等
2072,日本リビング保証株式会社,2018/03/30,7320,マザーズ,みずほ証券,184500,6,"1,700円 - 1,760円",1760,2018/03/13 - 2018/03/19,+189.77,住宅設備の保証サービス、中古不動産の住宅設備等に対する検査補修サービス及び電子マネー発行サービスを行うおうちのトータルメンテナンス事業並びにBPO事業
2073,株式会社アズ企画設計,2018/03/29,3490,JQS,みずほ証券,310500,2,"2,060円 - 2,160円",2160,2018/03/12 - 2018/03/16,+117.82,不動産の売買、賃貸借、管理
2074,株式会社和心,2018/03/29,9271,マザーズ,ＳＭＢＣ日興証券,464600,12,"1,620円 - 1,700円",1700,2018/03/13 - 2018/03/19,+167.94,和装小物の販売及び着物レンタル
2075,アジャイルメディア・ネットワーク株式会社,2018/03/28,6573,マザーズ,みずほ証券,142600,12,"2,800円 - 3,000円",3000,2018/03/09 - 2018/03/15,+415.67,ソーシャルメディアや体験を通じたファン発見・活性化・分析サービス「アンバサダープログラム」の提供
2076,RPAホールディングス株式会社,2018/03/27,6572,マザーズ,SBI証券,600000,2,"3,370円 - 3,570円",3570,2018/03/08 - 2018/03/14,+300.00,事務作業代行ソフトウェアの販売等を行うロボットアウトソーシング事業及びアフィリエイトサービスを行うアドネットワーク事業等
2077,キュービーネットホールディングス株式会社,2018/03/23,6571,東証１部,大和証券、三菱ＵＦＪモルガン・スタンレー証券,11253700,6,"2,000円 - 2,250円",2250,2018/03/07 - 2018/03/13,-6.00,ヘアカット専門店チェーン「QB HOUSE」等を運営するキュービーネット株式会社をはじめとしたグループ会社の経営管理全般を行う持株会社
2078,株式会社ファイバーゲート,2018/03/23,9450,マザーズ,ＳＭＢＣ日興証券,1152300,6,"910円 - 1,050円",1050,2018/03/07 - 2018/03/13,+127.43,集合住宅及び商業施設などにおけるWi-Fiサービスの提供
2079,株式会社SOU,2018/03/22,9270,マザーズ,ＳＭＢＣ日興証券,1698000,8,"3,090円 - 3,300円",3300,2018/03/06 - 2018/03/12,+24.24,ブランド・貴金属・骨董品等の買取及び販売
2080,信和株式会社,2018/03/20,3447,東証２部,野村證券,13788400,3,"1,150円 - 1,300円",1150,2018/03/02 - 2018/03/08,-3.83,主に仮設資材、物流機器を中心とした金属製品の製造販売
2081,株式会社共和コーポレーション,2018/03/19,6570,東証２部,野村證券,747500,3,"1,430円 - 1,590円",1590,2018/03/01 - 2018/03/07,+57.92,アミューズメント施設運営及びアミューズメント機器販売
2082,株式会社フェイスネットワーク,2018/03/16,3489,マザーズ,野村證券,1380000,3,"1,340円 - 1,400円",1400,2018/02/28 - 2018/03/06,+128.57,投資用不動産の企画・開発・建築請負・販売及び管理等
2083,日総工産株式会社,2018/03/16,6569,東証１部,みずほ証券,3139500,3,"3,130円 - 3,250円",3250,2018/02/28 - 2018/03/06,+23.69,製造派遣・製造請負、一般事務派遣・BPO、施設介護・在宅介護
2084,神戸天然物化学株式会社,2018/03/15,6568,マザーズ,ＳＭＢＣ日興証券,2608200,3,"2,140円 - 2,340円",2340,2018/02/28 - 2018/03/06,+56.62,有機化合物の受託研究、受託製造・分離精製及び技術開発
2085,株式会社SERIOホールディングス,2018/03/02,6567,マザーズ,野村證券,828000,5,"1,700円 - 1,780円",1780,2018/02/14 - 2018/02/20,+130.34,子育て中の女性の就労をサポートする就労支援事業、学童クラブを運営する放課後事業及び認可保育園を運営する保育事業を行う子会社の経営管理及びそれに付帯する又は関連する業務
2086,株式会社ジェイテックコーポレーション,2018/02/28,3446,マザーズ,ＳＭＢＣ日興証券,1150000,6,"2,100円 - 2,250円",2250,2018/02/13 - 2018/02/19,+331.11,大型放射光施設で使われるＸ線ナノ集光ミラーの開発・製造・販売、各種自動細胞培養装置等の開発・販売
2087,株式会社Ｍマート,2018/02/23,4380,マザーズ,みずほ証券,675500,1,"1,140円 - 1,240円",1240,2018/02/06 - 2018/02/13,+333.87,BtoBに特化したインターネットマーケットプレイス事業
2088,【取消】世紀株式会社,2018/02/08,6234,マザーズ,野村證券,455400,3,2018/01/22,2018/01/3,2018/01/23 - 2018/01/29,--,射出成型合理化機器「ランナーレスシステム」の製造販売
2089,株式会社スポーツフィールド,2019/12/26,7080,マザーズ,ＳＭＢＣ日興証券,347000,12,"2,570円 - 2,730円",2730,2019/12/11 - 2019/12/17,+211.36,スポーツ人財の採用支援サービス「スポナビ」、「スポナビキャリア」等、スポーツ人財に特化した採用支援事業
2090,AI inside株式会社,2019/12/25,4488,マザーズ,野村證券,575000,3,"3,000円 - 3,600円",3600,2019/12/09 - 2019/12/13,+250.00,AI技術を用いたOCRサービス「DX Suite」の提供等
2091,WDBココ株式会社,2019/12/25,7079,マザーズ,ＳＭＢＣ日興証券,657800,3,"1,390円 - 1,530円",1530,2019/12/09 - 2019/12/13,+122.22,医薬品の安全性情報管理の受託サービス等
2092,株式会社global bridge HOLDINGS,2019/12/23,6557,マザーズ,みずほ証券,747300,12,"2,590円 - 2,690円",2690,2019/12/06 - 2019/12/12,+49.44,東京・千葉・神奈川・大阪を中心とした保育施設・介護施設の運営、ならびに付帯するICT事業等
2093,株式会社カクヤス,2019/12/23,7686,東証２部,野村證券,2348300,3,"1,520円 - 1,600円",1600,2019/12/05 - 2019/12/11,+16.63,酒類・食品等の料飲店および一般個人向け販売
2094,株式会社スペースマーケット,2019/12/20,4487,マザーズ,大和証券,2063900,12,520円 - 590円,590,2019/12/05 - 2019/12/11,+121.36,遊休不動産等のスペースの貸し借りのプラットフォームである「スペースマーケット」の運営等
2095,【取消】株式会社ファンペップ,2019/12/20,4881,マザーズ,みずほ証券,4505000,12,2019/12/02,2019/12/1,2019/12/04 - 2019/12/10,--,機能性ペプチドを用いた医薬品等の研究開発事業
2096,INCLUSIVE株式会社,2019/12/20,7078,マザーズ,みずほ証券,488700,3,"2,010円 - 2,110円",2110,2019/12/04 - 2019/12/10,+114.93,インターネットサービス運営・収益化支援、広告・プロモーション企画、アドネットワークサービスの提供、ブランディング・PRコンサルティング、ウェブエンジニアリングサービス
2097,SREホールディングス株式会社,2019/12/19,2980,マザーズ,ＳＭＢＣ日興証券、大和証券,5157200,3,"2,550円 - 2,650円",2650,2019/12/04 - 2019/12/10,-6.60,不動産事業、ITプラットフォーム事業、AIソリューション事業
2098,株式会社ランディックス,2019/12/19,2981,マザーズ,大和証券,747500,3,"1,530円 - 1,630円",1630,2019/12/04 - 2019/12/10,+124.54,富裕層顧客を中心とした不動産売買、仲介、注文住宅マッチングサービスの提供及び自社ポータルサイト「sumuzu」の運営
2099,株式会社JTOWER,2019/12/18,4485,マザーズ,ＳＭＢＣ日興証券、大和証券,6777200,3,"1,550円 - 1,600円",1600,2019/12/03 - 2019/12/09,+63.75,国内外における通信インフラシェアリング及びその関連ソリューションの提供
2100,ユナイトアンドグロウ株式会社,2019/12/18,4486,マザーズ,ＳＭＢＣ日興証券,539800,12,"1,210円 - 1,270円",1270,2019/12/03 - 2019/12/09,+152.36,中堅・中小企業の情報システム部門を対象としたIT人材・知識のシェアリングサービスの提供とセキュリティコンサルティングサービスの提供、およびオープンナレッジサービス「Syszo」の運営
2101,株式会社BuySell Technologies,2019/12/18,7685,マザーズ,SBI証券,770500,12,"1,790円 - 1,930円",1930,2019/12/02 - 2019/12/06,+92.75,出張買取を中心とした多様なリユース商材の買取及び販売
2102,フリー株式会社,2019/12/17,4478,マザーズ,三菱ＵＦＪモルガン・スタンレー証券、大和証券、メリルリンチ日本証券,18566000,6,"1,800円 - 2,000円",2000,2019/12/03 - 2019/12/06,+25.00,スモールビジネス向けクラウドERPサービスの提供
2103,株式会社ウィルズ,2019/12/17,4482,マザーズ,みずほ証券,368000,12,910円 - 960円,960,2019/11/29 - 2019/12/05,+372.40,上場企業と機関投資家及び個人投資家をクラウド上でつなぐ、機関投資家マーケティングツール「IR-navi」及び個人投資家マーケティングツール「プレミアム優待倶楽部」の提供、並びに統合報告等のESGコンテンツの企画・制作
2104,ベース株式会社,2019/12/16,4481,東証２部,みずほ証券,339200,12,"4,600円 - 4,700円",4700,2019/11/28 - 2019/12/04,+92.55,受託開発を中心としたソフトウェア開発サービスの提供等
2105,株式会社JMDC,2019/12/16,4483,マザーズ,野村證券,5865000,3,"2,780円 - 2,950円",2950,2019/12/02 - 2019/12/05,+32.54,医療データベースの構築と提供、PHR等の健康増進サービス、画像診断等の遠隔医療、調剤薬局へのデジタルソリューションの提供
2106,ランサーズ株式会社,2019/12/16,4484,マザーズ,大和証券,3000000,3,660円 - 730円,730,2019/11/29 - 2019/12/05,+15.34,フリーランスと企業を仕事領域でマッチングさせるプラットフォーム事業の運営
2107,株式会社メドレー,2019/12/12,4480,マザーズ,大和証券、みずほ証券、三菱ＵＦＪモルガン・スタンレー証券,15824000,12,"1,280円 - 1,300円",1300,2019/11/27 - 2019/12/03,-2.31,人材採用システム「ジョブメドレー」、クラウド診療支援システム「CLINICS」、医療メディア「MEDLEY」等、医療ヘルスケア領域におけるインターネットサービスの開発提供
2108,株式会社マクアケ,2019/12/11,4479,マザーズ,大和証券,2926700,9,"1,500円 - 1,550円",1550,2019/11/26 - 2019/12/02,+74.84,クラウドファンディングプラットフォーム「Makuake」の運営等
2109,株式会社テクノフレックス,2019/12/10,3449,東証２部,大和証券,2700000,12,870円 - 900円,900,2019/11/25 - 2019/11/29,+18.00,金属製管継手および周辺部材の製造・販売、ならびに配管工事と介護事業
2110,株式会社ALiNKインターネット,2019/12/10,7077,マザーズ,野村證券,580900,2,"1,560円 - 1,700円",1700,2019/11/22 - 2019/11/28,+136.47,天気予報専門サイト「tenki.jp」の運営
2111,名南M&A株式会社,2019/12/02,7076,名証セ,東海東京証券,506000,9,"1,720円 - 2,000円",2000,2019/11/14 - 2019/11/20,+45.00,M&Aの仲介・コンサルティング
2112,株式会社トゥエンティーフォーセブン,2019/11/21,7074,マザーズ,ＳＭＢＣ日興証券,1132700,11,"3,270円 - 3,420円",3420,2019/11/06 - 2019/11/12,+11.11,パーソナルトレーニング事業（パーソナルトレーニングジム「24/7Workout」、パーソナル英会話スクール「24/7English」）の運営
2113,株式会社ダブルエー,2019/11/01,7683,マザーズ,みずほ証券,1035000,1,"4,490円 - 4,690円",4690,2019/10/15 - 2019/10/21,-0.21,婦人靴の企画、販売
2114,恵和株式会社,2019/10/30,4251,東証２部,大和証券,2280400,12,700円 - 770円,770,2019/10/11 - 2019/10/18,+33.25,光学シート、産業資材等の製造販売
2115,株式会社ジェイック,2019/10/29,7073,マザーズ,ＳＭＢＣ日興証券,164400,1,"4,610円 - 4,750円",4750,2019/10/10 - 2019/10/17,+117.26,教育融合型人材紹介サービス「就職カレッジ®」「女子カレッジ®」「セカンドカレッジ®」「新卒カレッジ®」を提供するカレッジ事業、及び「7つの習慣®」をはじめとした教育研修サービスの提供
2116,セルソース株式会社,2019/10/28,4880,マザーズ,みずほ証券,552000,10,"2,180円 - 2,280円",2280,2019/10/08 - 2019/10/15,+164.04,再生医療関連事業において、医療機関から脂肪・血液由来の組織・細胞の加工業務を受託する他、医療機関に法規対応サポートの提供や医療機器を販売、コンシューマー事業において自社ブランド化粧品を販売
2117,BASE株式会社,2019/10/25,4477,マザーズ,大和証券、SBI証券,8311500,12,"1,150円 - 1,300円",1300,2019/10/09 - 2019/10/16,-6.92,Eコマースプラットフォーム「BASE」及びオンライン決済サービス「PAY.JP」の運営等
2118,株式会社インティメート・マージャー,2019/10/24,7072,マザーズ,みずほ証券,299000,9,"1,700円 - 1,900円",1900,2019/10/04 - 2019/10/10,+110.53,データマネジメントプラットフォームの提供、データ活用コンサルティング
2119,ワシントンホテル株式会社,2019/10/18,4691,東証２部,三菱ＵＦＪモルガン・スタンレー証券,2070000,3,"1,280円 - 1,310円",1310,2019/10/01 - 2019/10/07,+11.60,ビジネスホテルの運営
2120,株式会社浜木綿,2019/10/18,7682,JQS,野村證券,538200,7,"2,020円 - 2,120円",2120,2019/10/01 - 2019/10/07,+39.15,「浜木綿」を主要ブランドとする中国料理専門店の運営
2121,株式会社アンビスホールディングス,2019/10/09,7071,JQS,野村證券,1265000,9,"2,610円 - 2,800円",2800,2019/09/20 - 2019/09/27,+52.14,住宅型有料老人ホーム等「医心館」施設内における訪問看護、訪問介護、居宅介護支援及び障害者支援等の各種サービスの提供と施設運営による「医療施設型ホスピス」事業
2122,HENNGE株式会社,2019/10/08,4475,マザーズ,野村證券,1504200,9,"1,200円 - 1,400円",1400,2019/09/20 - 2019/09/26,+42.93,企業向けクラウドセキュリティサービス「HENNGE One」の提供
2123,AI CROSS株式会社,2019/10/08,4476,マザーズ,SBI証券,699700,12,"990円 - 1,090円",1090,2019/09/20 - 2019/09/27,+65.14,SMSメッセージングサービス、ビジネスチャットサービス、AI Analyticsサービスの開発・提供
2124,株式会社レオクラン,2019/10/02,7681,東証２部,ＳＭＢＣ日興証券,486400,9,"2,480円 - 2,700円",2700,2019/09/13 - 2019/09/20,+8.15,医療機関向けに医療機器及び医療設備を販売するメディカルトータルソリューション事業、医療用画像の遠隔診断を行う遠隔画像診断サービス事業、介護福祉施設向けに給食サービスを提供する給食事業
2125,株式会社パワーソリューションズ,2019/10/01,4450,マザーズ,大和証券,328500,12,"1,870円 - 2,000円",2000,2019/09/12 - 2019/09/19,+155.50,金融機関に向けた業務コンサルティング・システムの受託開発・運用保守サービス及び業務のアウトソーシング受託、並びに法人に向けたRPAライセンスの販売及び導入サポート等
2126,HPCシステムズ株式会社,2019/09/26,6597,マザーズ,ＳＭＢＣ日興証券,3198500,6,"1,930円 - 1,990円",1990,2019/09/09 - 2019/09/13,-6.03,科学・工学向け高性能コンピュータのソリューション提供
2127,Chatwork株式会社,2019/09/24,4448,マザーズ,大和証券,9775000,12,"1,440円 - 1,600円",1600,2019/09/05 - 2019/09/11,-7.50,ビジネスチャットツール「Chatwork」の開発・提供、セキュリティソフトウェア「ESET」の代理販売
2128,株式会社ギフティ,2019/09/20,4449,マザーズ,野村證券,5049300,12,"1,300円 - 1,500円",1500,2019/09/03 - 2019/09/09,+25.33,個人、法人、自治体を対象とした各種eギフトサービスの企画・開発・運営等
2129,株式会社サイバー・バズ,2019/09/19,7069,マザーズ,大和証券,683600,9,"2,000円 - 2,300円",2300,2019/09/03 - 2019/09/09,+73.91,Instagramを中心とした自社サービスとしてのインフルエンサーマーケティングやSNSアカウント運用企画代行などのソーシャルメディアマーケティング事業
2130,株式会社アミファ,2019/09/19,7800,JQS,野村證券,1098200,9,620円 - 660円,660,2019/09/02 - 2019/09/06,+37.88,主にライフスタイル雑貨の企画・仕入・卸販売
2131,株式会社ピー・ビーシステムズ,2019/09/12,4447,福証Q-Board,エイチ・エス証券,240000,9,"1,280円 - 1,380円",1380,2019/08/26 - 2019/08/30,+41.30,企業の基幹システムをクラウド化する「セキュアクラウドシステム事業」、VRシアター4D王の製造販売を行う「エモーショナルシステム事業」
2132,株式会社ステムリム,2019/08/09,4599,マザーズ,ＳＭＢＣ日興証券,9660000,7,"1,000円 - 1,700円",1000,2019/07/25 - 2019/07/31,-7.00,生体内に存在する幹細胞を活性化し、損傷組織の再生を誘導する医薬品・医療機器及び遺伝子治療等製品の研究、開発、製造、販売
2133,株式会社ツクルバ,2019/07/31,2978,マザーズ,大和証券,2202200,7,"1,900円 - 2,050円",2050,2019/07/16 - 2019/07/22,0.00,ITを活用したリノベーション・中古住宅流通プラットフォーム「cowcamo」を運営する「cowcamo（カウカモ）事業」および「働く場」をサブスクリプション型のサービスとして提供する「シェアードワークプレイス事業」
2134,株式会社ブシロード,2019/07/29,7803,マザーズ,ＳＭＢＣ日興証券,4350400,7,"1,840円 - 1,890円",1890,2019/07/11 - 2019/07/18,+16.61,各種IPを使ったトレーディングカードゲーム、モバイルオンラインゲーム、映像音楽コンテンツ、イベント、グッズの企画、開発、製造、販売
2135,株式会社ビーアンドピー,2019/07/24,7804,マザーズ,いちよし証券,690000,10,"1,900円 - 2,000円",2000,2019/07/05 - 2019/07/11,+20.00,業務用インクジェットプリンターを使用した販売促進用の広告制作、インテリア等の生活資材・製品制作
2136,株式会社Ｌｉｎｋ－Ｕ,2019/07/18,4446,マザーズ,ＳＭＢＣ日興証券,589900,7,"2,580円 - 2,820円",2820,2019/07/02 - 2019/07/08,+104.26,サーバー技術を用いたデータ配信、分析・処理を主としたインターネット事業
2137,株式会社フィードフォース,2019/07/05,7068,マザーズ,大和証券,782000,5,"1,030円 - 1,150円",1150,2019/06/20 - 2019/06/26,+140.00,データフィード事業、デジタル広告事業、ソーシャルメディアマーケティング関連事業
2138,リビン・テクノロジーズ株式会社,2019/06/28,4445,マザーズ,みずほ証券,382300,9,"3,700円 - 3,900円",3900,2019/06/12 - 2019/06/18,+130.77,WEBテクノロジーと不動産を融合した不動産会社比較バーティカルメディア「リビンマッチ」の企画・開発・運営等
2139,新日本製薬株式会社,2019/06/27,4931,マザーズ,みずほ証券,5600000,9,"1,350円 - 1,470円",1470,2019/06/11 - 2019/06/17,+13.20,化粧品、健康食品、医薬品の企画及び通信販売、店舗販売、卸売販売
2140,株式会社あさくま,2019/06/27,7678,JQS,三菱ＵＦＪモルガン・スタンレー証券,677100,3,"1,150円 - 1,250円",1250,2019/06/11 - 2019/06/17,+46.72,「ステーキのあさくま」の店舗展開を主業態とするレストラン事業
2141,株式会社ヤシマキザイ,2019/06/26,7677,東証２部,野村證券,921000,3,"1,200円 - 1,280円",1280,2019/06/10 - 2019/06/14,+13.28,鉄道関連製品、産業用電子部品等の卸売業
2142,株式会社インフォネット,2019/06/25,4444,マザーズ,SBI証券,575000,3,"1,350円 - 1,490円",1490,2019/06/07 - 2019/06/13,+130.20,WEBサイトの構築およびそのコンテンツを構築・管理・更新できるシステム（CMS：コンテンツ管理システム）、その他システムアプリケーションの開発・販売およびクラウドホスティングサービス、ASPサービスの提供
2143,ブランディングテクノロジー株式会社,2019/06/21,7067,マザーズ,SBI証券,156200,3,"1,600円 - 1,740円",1740,2019/06/04 - 2019/06/10,+177.30,インターネットを利用した各種情報提供サービス、広告業および広告代理店業、インターネットホームページの企画立案、開発、管理及びそれに附帯する業務
2144,株式会社ピアズ,2019/06/20,7066,マザーズ,ＳＭＢＣ日興証券,444400,9,"3,220円 - 3,620円",3620,2019/06/05 - 2019/06/11,+51.93,キャリアショップを中心とした販売チャネルに対する研修コンサルティング、セールスプロモーション等
2145,日本グランデ株式会社,2019/06/19,2976,アンビシャス,藍澤證券,185800,3,720円 - 750円,750,2019/05/31 - 2019/06/06,+0.27,不動産分譲事業、不動産賃貸事業、不動産関連事業
2146,Sansan株式会社,2019/06/19,4443,マザーズ,野村證券,8636500,5,"4,000円 - 4,500円",4500,2019/06/03 - 2019/06/06,+5.78,法人向け名刺管理サービス「Sansan」及び個人向け名刺管理アプリ「Eight」の提供
2147,ユーピーアール株式会社,2019/06/12,7065,東証２部,野村證券,529400,8,"3,130円 - 3,300円",3300,2019/05/27 - 2019/05/31,+21.21,パレット等の物流機器のレンタル及び販売等
2148,大英産業株式会社,2019/06/04,2974,福岡証,エイチ・エス証券,450000,9,"1,420円 - 1,520円",1520,2019/05/20 - 2019/05/24,-12.50,新築マンションの分譲を中心としたマンション事業及び新築一戸建ての分譲を中心とした住宅事業
2149,バルテス株式会社,2019/05/30,4442,マザーズ,SBI証券,1203400,3,600円 - 660円,660,2019/05/14 - 2019/05/20,+175.76,ソフトウェアテストを中心としたソフトウェアの品質に関する総合的なサービスの提供
2150,トビラシステムズ株式会社,2019/04/25,4441,マザーズ,大和証券,901600,10,"2,100円 - 2,400円",2400,2019/04/09 - 2019/04/15,+125.83,モバイル、固定電話及びビジネス向け迷惑情報フィルタシステムの開発及び提供等
2151,株式会社グッドスピード,2019/04/25,7676,マザーズ,東海東京証券,632500,9,"1,210円 - 1,400円",1400,2019/04/09 - 2019/04/15,+25.00,SUVを中心とした自動車販売及びその附帯業務（買取、整備及び鈑金、保険代理店、レンタカー事業）
2152,株式会社ハウテレビジョン,2019/04/24,7064,マザーズ,みずほ証券,363400,1,"1,060円 - 1,210円",1210,2019/04/08 - 2019/04/12,+209.50,新卒学生向けリクルーティング・プラットフォーム「外資就活ドットコム」、若手社会人向けリクルーティング・プラットフォーム「Liiga」の運営管理等
2153,株式会社ヴィッツ,2019/04/08,4440,マザーズ,東海東京証券,460000,8,"2,260円 - 2,650円",2650,2019/03/20 - 2019/03/27,+130.19,組込み製品のソフトウェア及びリアルタイムOSの受託開発と販売、組込みソフトウェア等の研究開発
