_id,code,date,name,market_key,market_name,sector_key,sector_name,url,p_kari,v_kobo,p_uri,v_uri,unit
9275,9275,2018/09/06,（株）ナルミヤ・インターナショナル,tse2,東証二部,ret,小売,http://www.narumiya-net.co.jp/index.html,"1,540～1,560",282.5,"1,560","5,184.4(OA523.3)",100
7035,7035,2018/09/06,ａｎｄ　ｆａｃｔｏｒｙ（株）,mothers,マザーズ,svc,サービス,https://andfactory.co.jp/,"2,470～2,570",430,"2,570",310(OA111),100
4397,4397,2018/08/22,（株）チームスピリット,mothers,マザーズ,ifc,情報・通信,https://www.teamspirit.co.jp/company/,"1,000～1,200",400,"1,200",80(OA72),100
5699,5699,2018/08/02,（株）イボキン,jasdaqst,JQスタンダード,ias,鉄鋼,https://www.ibokin.co.jp/,"1,760～1,930",484,"1,930",140(OA93.6),100
4396,4396,2018/08/02,（株）システムサポート,mothers,マザーズ,ifc,情報・通信,http://www.sts-inc.co.jp,"1,650～1,750",540,"1,750",110(OA97.5),100
7034,7034,2018/07/27,（株）プロレド・パートナーズ,mothers,マザーズ,svc,サービス,https://www.prored-p.com/,"4,100～4,250",465,"4,250",155(OA93),100
4395,4395,2018/07/26,（株）アクリート,mothers,マザーズ,ifc,情報・通信,https://www.accrete-inc.com/,690～770,540,770,380(OA138),100
4394,4394,2018/07/26,（株）エクスモーション,mothers,マザーズ,ifc,情報・通信,https://corporate.exmotion.co.jp/,"3,140～3,340",200,"3,340",164(OA54.6),100
3491,3491,2018/07/25,（株）ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,mothers,マザーズ,ree,不動産,https://www.ga-tech.co.jp/,"2,310～2,510",600,"2,510",,100
4393,4393,2018/07/24,（株）バンク・オブ・イノベーション,mothers,マザーズ,ifc,情報・通信,http://www.boi.jp/,870～960,130.5,960,100(OA34.5),100
7033,7033,2018/07/23,（株）マネジメントソリューションズ,mothers,マザーズ,svc,サービス,https://www.mgmtsol.co.jp,"2,000～2,100",400,"2,100",50(OA67.5),100
7806,7806,2018/07/10,（株）ＭＴＧ,mothers,マザーズ,otp,その他製品,https://www.mtg.gr.jp/,"5,290～5,800","5,900","5,800","1,000(OA1,035)",100
1446,1446,2018/07/05,（株）キャンディル,mothers,マザーズ,con,建設,https://www.candeal.co.jp/,"1,160～1,180",200,"1,180",950(OA172.5),100
4391,4391,2018/07/04,ロジザード（株）,mothers,マザーズ,ifc,情報・通信,https://www.logizard.co.jp/,800～900,400,900,430(OA124.5),100
7030,7030,2018/06/29,（株）スプリックス,tse1,東証一部,svc,サービス,https://sprix.jp/,"2,180～2,400",412.5,"2,400","5,119.7(OA829.8)",100
7032,7032,2018/06/28,（株）パデコ,jasdaqst,JQスタンダード,svc,サービス,http://www.padeco.jp/jp,,200,,155(OA53.2),100
7031,7031,2018/06/27,（株）インバウンドテック,mothers,マザーズ,svc,サービス,https://www.inboundtech.co.jp/,"3,810～3,980",135,"3,980",64.4(OA29.9),100
4390,4390,2018/06/27,（株）アイ・ピー・エス（銘柄名：（株）ＩＰＳ）,mothers,マザーズ,ifc,情報・通信,http://ipsism.co.jp/,"3,730～3,900",320,"3,900",(OA48),100
4389,4389,2018/06/27,プロパティデータバンク（株）,mothers,マザーズ,ifc,情報・通信,http://www.propertydbk.com/,"1,660～1,780",210,"1,780",168(OA56.7),100
4388,4388,2018/06/27,（株）エーアイ,mothers,マザーズ,ifc,情報・通信,http://www.ai-j.jp/,"900～1,000",187,"1,000",380(OA85),100
9274,9274,2018/06/26,国際紙パルプ商事（株）,tse1,東証一部,wht,卸売,http://www.kppc.co.jp/,314～344,"7,000",344,"(OA1,050)",100
6580,6580,2018/06/22,（株）ライトアップ,mothers,マザーズ,svc,サービス,https://www.writeup.jp/,"2,660～2,820",150,"2,820",560(OA71),100
3987,3987,2018/06/22,エコモット（株）,mothers,マザーズ,ifc,情報・通信,https://www.ecomott.co.jp/,,350,"1,156",331.6(OA102),100
9273,9273,2018/06/21,コーア商事ホールディングス（株）,tse2,東証二部,wht,卸売,https://www.koashoji-hd.com/,"2,590～2,670",180,"2,670",189.6(OA55.4),100
4387,4387,2018/06/21,（株）ＺＵＵ,mothers,マザーズ,ifc,情報・通信,https://zuu.co.jp/,"1,440～1,600",150,"1,600",100(OA37.5),100
4386,4386,2018/06/21,（株）ＳＩＧ,jasdaqst,JQスタンダード,ifc,情報・通信,https://www.sig-c.co.jp,"1,600～2,000",150,"2,000",148(OA44.7),100
6579,6579,2018/06/20,ログリー（株）,mothers,マザーズ,svc,サービス,http://corp.logly.co.jp/,"1,680～1,860",325,"1,860",89(OA62.1),100
4385,4385,2018/06/19,（株）メルカリ,mothers,マザーズ,ifc,情報・通信,https://about.mercari.com/,"2,700～3,000","18,159.5","3,000","22,554.8(OA2,840.5)",100
4384,4384,2018/05/31,ラクスル（株）,mothers,マザーズ,ifc,情報・通信,https://corp.raksul.com/,"1,300～1,500","2,500","1,500","8,449.9(OA1,642.1)",100
6578,6578,2018/04/27,（株）エヌリンクス,jasdaqst,JQスタンダード,svc,サービス,http://www.n-links.co.jp,"1,670～1,810",300,"1,810",108(OA61.2),100
7323,7323,2018/04/25,アイペット損害保険（株）,mothers,マザーズ,ins,保険,http://www.ipet-ins.com/,"2,600～2,850",450,"2,850",234.7(OA102.7),100
6577,6577,2018/04/25,（株）ベストワンドットコム,mothers,マザーズ,svc,サービス,http://www.best1cruise-corp.info/,"4,130～4,330",75,"4,330",34(OA16.3),100
4382,4382,2018/04/20,ＨＥＲＯＺ（株）,mothers,マザーズ,ifc,情報・通信,https://heroz.co.jp/,"3,940～4,500",172.2,"4,500",(OA25.8),100
6574,6574,2018/04/11,（株）コンヴァノ,mothers,マザーズ,svc,サービス,http://www.convano.com/,890～930,75,930,755(OA124.5),100
6575,6575,2018/04/10,ヒューマン・アソシエイツ・ホールディングス（株）,mothers,マザーズ,svc,サービス,https://www.humanassociates.com/,"1,040～1,170",214,"1,170",770(OA147.6),100
4381,4381,2018/04/04,ビープラッツ（株）,mothers,マザーズ,ifc,情報・通信,http://www.bplats.co.jp/,"1,950～2,200",100,"2,200",50(OA22.5),100
9272,9272,2018/04/03,ブティックス（株）,mothers,マザーズ,ret,小売,http://btix.jp/,"1,270～1,350",200,"1,350",214(OA62.1),100
7320,7320,2018/03/30,日本リビング保証（株）,mothers,マザーズ,ofb,その他金融,https://www.jlw.jp/,"1,700～1,760",110,"1,760",50.5(OA24),100
9271,9271,2018/03/29,（株）和心,mothers,マザーズ,ret,小売,https://www.wagokoro.co.jp/,"1,620～1,700",290,"1,700",114(OA60.6),100
3490,3490,2018/03/29,（株）アズ企画設計,jasdaqst,JQスタンダード,ree,不動産,https://www.azplan.co.jp/,"2,060～2,160",200,"2,160",70(OA40.5),100
6573,6573,2018/03/28,アジャイルメディア・ネットワーク（株）,mothers,マザーズ,svc,サービス,http://agilemedia.jp/,"2,800～3,000",70,"3,000",54(OA18.6),100
6572,6572,2018/03/27,ＲＰＡホールディングス（株）,mothers,マザーズ,svc,サービス,http://rpa-holdings.com/,"3,370～3,570",50,"3,570",550,100
9450,9450,2018/03/23,（株）ファイバーゲート,mothers,マザーズ,ifc,情報・通信,https://www.fibergate.co.jp/,"910～1,050",486.6,"1,050",515.4(OA150.3),100
6571,6571,2018/03/23,キュービーネットホールディングス（株）,tse1,東証一部,svc,サービス,http://www.qbnet.jp/,"2,000～2,250",,"2,250","9,785.9(OA1,467.8)",100
9270,9270,2018/03/22,（株）ＳＯＵ,mothers,マザーズ,wht,卸売,https://www.ai-sou.co.jp/,"3,090～3,300",449.1,"3,300","1,027.5(OA221.4)",100
8104,8104,2018/03/20,（株）クワザワ,tse2,東証二部,wht,卸売,https://www.kuwazawa.co.jp/,,,,,100
3447,3447,2018/03/20,信和（株）,tse2,東証二部,mep,金属製品,http://www.shinwa-jp.com/,"1,150～1,300",,"1,150","11,995.8(OA1,792.6)",100
6570,6570,2018/03/19,（株）共和コーポレーション,tse2,東証二部,svc,サービス,http://www.kyowa-corp.co.jp/,"1,430～1,590",450,"1,590",200(OA97.5),100
6569,6569,2018/03/16,日総工産（株）,tse1,東証一部,svc,サービス,http://www.nisso.co.jp/,"3,130～3,250","1,150","3,250","1,580(OA409.5)",100
3489,3489,2018/03/16,（株）フェイスネットワーク,mothers,マザーズ,ree,不動産,http://www.faithnetwork.jp/,"1,340～1,400",800,"1,400",400(OA180),100
6568,6568,2018/03/15,神戸天然物化学（株）,mothers,マザーズ,svc,サービス,http://www.kncweb.co.jp/,"2,140～2,340","1,380","2,340",888(OA340.2),100
6567,6567,2018/03/02,（株）ＳＥＲＩＯホールディングス,mothers,マザーズ,svc,サービス,https://www.serio-corp.com/,"1,700～1,780",700,"1,780",20(OA108),100
3446,3446,2018/02/28,（株）ジェイテックコーポレーション,mothers,マザーズ,mep,金属製品,https://www.j-tec.co.jp/,"2,100～2,250",500,"2,250",500(OA150),100
4380,4380,2018/02/23,（株）Ｍマート,mothers,マザーズ,ifc,情報・通信,https://www.m-mart.co.jp/,"1,140～1,240",453.4,"1,240",134(OA88.1),100
6234,6234,2018/02/08,世紀（株）,mothers,マザーズ,mac,機械,https://www.seiki-hot.com/,,260.2,,195.2(OA68.3),100
7875,7875,2018/01/26,竹田印刷（株）,tse2,東証二部,otp,その他製品,http://www.takeda-prn.co.jp/,,,,,100
9268,9268,2017/12/26,（株）オプティマスグループ,tse2,東証二部,wht,卸売,https://www.optimusgroup.co.jp/,"1,710～1,800",270.6,"1,800","1,340.6(OA241.6)",100
6566,6566,2017/12/25,（株）要興業,tse2,東証二部,svc,サービス,https://www.kaname-k.co.jp/,700～750,"2,000",750,"2,476.3(OA671.4)",100
6565,6565,2017/12/25,ＡＢホテル（株）,jasdaqst,JQスタンダード,svc,サービス,http://www.ab-hotel.jp/,"1,400～1,500",260,"1,500",460(OA108),100
7199,7199,2017/12/21,プレミアグループ（株）,tse2,東証二部,ofb,その他金融,http://www.premium-group.co.jp/,"2,260～2,320",60,"2,320","4,780(OA726)",100
6235,6235,2017/12/20,（株）オプトラン,tse1,東証一部,mac,機械,http://www.optorun.co.jp/,"1,420～1,460","4,200","1,460","3,000(OA1,080)",100
4249,4249,2017/12/20,森六ホールディングス（株）,tse1,東証一部,che,化学,http://www.moriroku.co.jp/,"2,610～2,700","1,228","2,700","2,172(OA510)",100
6563,6563,2017/12/19,（株）みらいワークス,mothers,マザーズ,svc,サービス,https://mirai-works.co.jp/,"1,700～1,840",170,"1,840",44(OA25.6),100
6562,6562,2017/12/18,（株）ジーニー,mothers,マザーズ,svc,サービス,https://geniee.co.jp/,"1,220～1,350","1,023","1,350",285(OA196.2),100
3999,3999,2017/12/18,ナレッジスイート（株）,mothers,マザーズ,ifc,情報・通信,https://ksj.co.jp/,"1,800～2,000",240,"2,000",55(OA44.2),100
3998,3998,2017/12/18,（株）すららネット,mothers,マザーズ,,-,http://surala.jp/,"1,900～2,040",110,"2,040",115(OA33.7),100
3540,3540,2017/12/18,（株）歯愛メディカル,jasdaqst,JQスタンダード,wht,卸売,http://www.ci-medical.co.jp/,"3,210～3,300",,"3,300","1,000(OA100)",100
6561,6561,2017/12/15,（株）ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,mothers,マザーズ,svc,サービス,http://www.hanatourjapan.jp/,"1,900～2,000","1,000","2,000","1,550(OA382.5)",100
2334,2334,2017/12/15,（株）イオレ,mothers,マザーズ,svc,サービス,http://www.eole.co.jp/,"1,750～1,890",140,"1,890",115(OA38.2),100
7198,7198,2017/12/14,アルヒ（株）,tse1,東証一部,ofb,その他金融,https://www.aruhi-group.co.jp/,"1,150～1,340",,"1,300","18,040.3(OA1,082.5)",100
6560,6560,2017/12/14,（株）エル・ティー・エス,mothers,マザーズ,svc,サービス,https://lt-s.jp/,630～680,500,680,150(OA97.5),100
9143,9143,2017/12/13,ＳＧホールディングス（株）,tse1,東証一部,ldt,陸運,http://www.sg-hldgs.co.jp/,"1,540～1,620",,"1,620","71,582.9(OA7,192.5)",100
6698,6698,2017/12/13,ヴィスコ・テクノロジーズ（株）,jasdaqst,JQスタンダード,ela,電気機器,http://www.visco-tech.com/,"4,720～4,920",85,"4,920",113.8(OA29.8),100
3611,3611,2017/12/13,（株）マツオカコーポレーション,tse1,東証一部,taa,繊維製品,http://www.matuoka.co.jp/,"2,420～2,600","1,195","2,600",450(OA246.7),100
3486,3486,2017/12/13,（株）グローバル・リンク・マネジメント,mothers,マザーズ,ree,不動産,https://www.global-link-m.com/,"2,320～2,620",184,"2,620",184(OA55.2),100
9266,9266,2017/12/12,（株）一家ダイニングプロジェクト,mothers,マザーズ,ret,小売,http://www.ikkadining.co.jp/,"2,250～2,450",159,"2,450",93(OA37.8),100
8919,8919,2017/12/12,（株）カチタス,tse1,東証一部,ree,不動産,http://katitas.jp/,"1,500～1,640",,"1,640","21,056.3(OA1,969)",100
7417,7417,2017/12/11,（株）南陽,tse2,東証二部,wht,卸売,http://www.nanyo.co.jp/,,,"2,281",508.5(OA76),100
3997,3997,2017/11/29,（株）トレードワークス,jasdaqst,JQスタンダード,ifc,情報・通信,http://www.tworks.co.jp/,"2,000～2,200",200,"2,200",10(OA31.5),100
9264,9264,2017/11/28,ポエック（株）,jasdaqst,JQスタンダード,wht,卸売,http://www.puequ.co.jp/,670～750,320,750,142(OA69.3),100
7807,7807,2017/11/28,（株）幸和製作所,jasdaqst,JQスタンダード,otp,その他製品,http://www.tacaof.co.jp/,"3,220～3,520",150,"3,520",108.2(OA38.7),100
6558,6558,2017/11/28,クックビズ（株）,mothers,マザーズ,svc,サービス,https://cookbiz.co.jp/,"2,070～2,250",300,"2,250",122.8(OA63.4),100
6653,6653,2017/11/27,（株）正興電機製作所,tse2,東証二部,ela,電気機器,http://www.seiko-denki.co.jp/,,,,,100
3996,3996,2017/11/21,サインポスト（株）,mothers,マザーズ,ifc,情報・通信,http://www.signpost1.com/,"2,000～2,200",190,"2,200",120(OA46.5),100
7808,7808,2017/11/15,（株）シー・エス・ランバー,jasdaqst,JQスタンダード,otp,その他製品,http://www.c-s-lumber.co.jp/,"1,380～1,480",237,"1,480",193(OA64.5),100
7196,7196,2017/10/31,（株）Casa,tse2,東証二部,ofb,その他金融,https://www.casa-inc.co.jp/,"2,060～2,270",220,"2,270","3,015(OA485.2)",100
3995,3995,2017/10/26,（株）ＳＫＩＹＡＫＩ,mothers,マザーズ,ifc,情報・通信,https://skiyaki.com/,"3,200～3,400",160,"3,400",272.6(OA64.8),100
9262,9262,2017/10/25,（株）シルバーライフ,mothers,マザーズ,ret,小売,https://www.silver-life.co.jp/,"2,300～2,500",500,"2,500",150(OA97.5),100
3484,3484,2017/10/25,（株）テンポイノベーション,mothers,マザーズ,ree,不動産,http://www.tenpo-r.co.jp/,"3,000～3,100",50,"3,100",324.4(OA56.1),100
6556,6556,2017/10/05,ウェルビー（株）,mothers,マザーズ,svc,サービス,http://www.welbe.co.jp/,"2,400～2,580",250,"2,580","1,660(OA286.5)",100
6555,6555,2017/10/05,（株）ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,mothers,マザーズ,svc,サービス,https://www.msandc.co.jp/,"1,150～1,280",50,"1,280","3,732.7(OA567.3)",100
4124,4124,2017/10/05,大阪油化工業（株）,jasdaqst,JQスタンダード,che,化学,https://www.osaka-yuka.co.jp/,"1,830～1,860",270,"1,860",260(OA79.5),100
9260,9260,2017/09/29,西本Ｗｉｓｍｅｔｔａｃホールディングス（株）,tse1,東証一部,wht,卸売,http://www.wismettac.com/,"4,500～5,250","1,850","4,750","1,850(OA555)",100
6697,6697,2017/09/29,テックポイント・インク,mothers,マザーズ,ela,電気機器,https://www.techpoint.co.jp/,620～650,"1,520(OA228)",650,,100
3994,3994,2017/09/29,（株）マネーフォワード,mothers,マザーズ,ifc,情報・通信,http://corp.moneyforward.com/,"1,350～1,550","1,617.7","1,550",931(OA382.3),100
3482,3482,2017/09/28,ロードスターキャピタル（株）,mothers,マザーズ,ree,不動産,https://loadstarcapital.com/,"1,640～1,820",740,"1,820",360(OA165),100
7809,7809,2017/09/26,（株）壽屋,jasdaqst,JQスタンダード,otp,その他製品,https://www.kotobukiya.co.jp/,"1,980～2,000",300,"2,000",300(OA90),100
3993,3993,2017/09/22,（株）ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,mothers,マザーズ,ifc,情報・通信,https://pkshatech.com,"1,700～2,400","2,074","2,400",(OA311.1),100
3992,3992,2017/09/20,（株）ニーズウェル,jasdaqst,JQスタンダード,ifc,情報・通信,http://www.needswell.com/,"1,590～1,670",200,"1,670",150(OA52.5),100
3991,3991,2017/09/14,ウォンテッドリー（株）,mothers,マザーズ,ifc,情報・通信,https://www.wantedly.com,"880～1,000",50,"1,000",80(OA19.5),100
6554,6554,2017/09/13,（株）エスユーエス,mothers,マザーズ,svc,サービス,http://www.sus-g.co.jp/,"2,220～2,300",323,"2,300",31(OA53.1),100
3990,3990,2017/08/30,ＵＵＵＭ（株）,mothers,マザーズ,ifc,情報・通信,https://www.uuum.co.jp/,"1,880～2,050",302,"2,050",214.8(OA77.5),100
6696,6696,2017/08/09,（株）トランザス,mothers,マザーズ,ela,電気機器,http://www.tranzas.co.jp/,"1,240～1,300",380,"1,300",360(OA100),100
3989,3989,2017/08/03,シェアリングテクノロジー（株）,mothers,マザーズ,ifc,情報・通信,http://www.sharing-tech.jp/,"1,560～1,600",600,"1,600",600(OA180),100
7810,7810,2017/07/20,（株）クロスフォー,jasdaqst,JQスタンダード,otp,その他製品,http://www.crossfor.com/,710～730,"1,500",730,(OA225),100
3480,3480,2017/07/20,（株）ジェイ・エス・ビー,tse2,東証二部,ree,不動産,http://www.jsb.co.jp/,"3,100～3,200",333.5,"3,200",117.2(OA67.6),100
3566,3566,2017/07/19,ユニフォームネクスト（株）,mothers,マザーズ,ret,小売,https://uniformnext.co.jp/,"2,460～2,800",200,"2,800",(OA30),100
6553,6553,2017/07/12,ソウルドアウト（株）,mothers,マザーズ,svc,サービス,http://www.sold-out.co.jp/,"1,080～1,200",410,"1,200","1,914(OA348.6)",100
6552,6552,2017/06/30,（株）GameWith,mothers,マザーズ,svc,サービス,https://www.gamewith.co.jp,"1,720～1,920",50,"1,920",683.4(OA110),100
6551,6551,2017/06/30,（株）ツナグ・ソリューションズ,mothers,マザーズ,svc,サービス,https://www.tsunagu.co.jp/,"1,970～2,130",270,"2,130",180(OA67.5),100
3988,3988,2017/06/30,（株）ＳＹＳホールディングス,jasdaqst,JQスタンダード,ifc,情報・通信,http://www.syshd.co.jp/,"2,360～2,560",200,"2,560",100(OA45),100
6550,6550,2017/06/27,Fringe81（株）,mothers,マザーズ,svc,サービス,http://www.fringe81.com,"2,400～2,600",108.8,"2,600",151.3(OA39),100
6549,6549,2017/06/20,ディーエムソリューションズ（株）,jasdaqst,JQスタンダード,svc,サービス,https://www.dm-s.co.jp/,"2,300～2,500",100,"2,500",97(OA29),100
3986,3986,2017/06/15,（株）ビーブレイクシステムズ,mothers,マザーズ,ifc,情報・通信,http://www.bbreak.co.jp/,"1,550～1,670",250,"1,670",62(OA31.2),100
3565,3565,2017/04/25,アセンテック（株）,mothers,マザーズ,wht,卸売,https://www.ascentech.co.jp/,"1,840～2,000",120,"2,000",290(OA41),100
6548,6548,2017/04/18,（株）旅工房,mothers,マザーズ,svc,サービス,http://www.tabikobo.com/,"1,220～1,370",450,"1,370",110(OA84),100
3564,3564,2017/04/12,（株）ＬＩＸＩＬビバ,tse1,東証一部,ret,小売,http://www.vivahome.co.jp/,"1,950～2,200","4,720","2,050","14,903.8(OA2,286.2)",100
7940,7940,2017/04/10,ウェーブロックホールディングス（株）,tse2,東証二部,che,化学,http://www.wavelock-holdings.com/,720～750,,750,"5,266.5(OA780)",100
3985,3985,2017/04/06,テモナ（株）,mothers,マザーズ,ifc,情報・通信,https://temona.co.jp/,"2,400～2,550",240,"2,550",48.8(OA43.3),100
6175,6175,2017/03/31,（株）ネットマーケティング,jasdaqst,JQスタンダード,svc,サービス,http://www.net-marketing.co.jp/,"1,040～1,140",280,"1,140",680(OA144),100
3984,3984,2017/03/30,（株）ユーザーローカル,mothers,マザーズ,ifc,情報・通信,http://www.userlocal.jp/,"2,780～2,940",205,"2,940",200(OA60.7),100
3563,3563,2017/03/30,（株）スシローグローバルホールディングス,tse1,東証一部,ret,小売,http://www.sushiroglobalholdings.com/,"3,600～3,900",,"3,600","19,123.1(OA2,011.6)",100
3964,3964,2017/03/29,（株）オークネット,tse1,東証一部,ifc,情報・通信,http://www.aucnet.co.jp/,"1,070～1,100","2,200","1,100","2,620(OA723)",100
6694,6694,2017/03/28,（株）ズーム,jasdaqst,JQスタンダード,ela,電気機器,https://www.zoom.co.jp/,"1,460～1,520",210,"1,520",421(OA94.6),100
3562,3562,2017/03/28,（株）Ｎｏ．１,jasdaqst,JQスタンダード,wht,卸売,https://www.number-1.co.jp/,"1,450～1,570",220,"1,570",220(OA66),100
3479,3479,2017/03/27,（株）ティーケーピー,mothers,マザーズ,ree,不動産,http://tkp.jp/,"5,890～6,060",310,"6,060",199.2(OA76.3),100
4597,4597,2017/03/24,ソレイジア・ファーマ（株）,mothers,マザーズ,pha,医薬品,https://www.solasia.co.jp/,175～185,"19,437.5",185,"(OA2,915.6)",100
3983,3983,2017/03/24,（株）オロ,mothers,マザーズ,ifc,情報・通信,https://www.oro.com/ja/,"1,930～2,070","1,000","2,070",(OA150),100
6547,6547,2017/03/23,（株）グリーンズ,tse2,東証二部,svc,サービス,https://www.kk-greens.jp/,"1,350～1,400","2,000","1,400","2,400(OA660)",100
6546,6546,2017/03/22,フルテック（株）,tse2,東証二部,svc,サービス,http://www.fulltech1963.com/,540～600,600,600,519.2(OA167.8),100
3982,3982,2017/03/22,（株）エスキュービズム,mothers,マザーズ,ifc,情報・通信,http://s-cubism.jp/,"1,150～1,250",100,,250(OA52.5),100
3978,3978,2017/03/22,（株）マクロミル,tse1,東証一部,ifc,情報・通信,http://www.macromill.com/,"1,900～2,100",487.8,"1,950","25,017.2(OA1,818.5)",100
1413,1413,2017/03/22,（株）桧家ホールディングス,tse2,東証二部,con,建設,http://www.hinokiya-holdings.jp/,,,,,100
6545,6545,2017/03/21,（株）インターネットインフィニティー,mothers,マザーズ,svc,サービス,http://iif.jp/,"1,240～1,320",130,"1,320",65(OA29),100
5757,5757,2017/03/21,（株）ＣＫサンエツ,tse2,東証二部,nfm,非鉄金属,http://www.cksanetu.co.jp/,,,,,100
3561,3561,2017/03/21,（株）力の源ホールディングス,mothers,マザーズ,ret,小売,http://www.chikaranomoto.com/,540～600,800,600,200(OA150),100
6544,6544,2017/03/17,ジャパンエレベーターサービスホールディングス（株）,mothers,マザーズ,svc,サービス,http://www.jes24.co.jp/,530～550,"1,640",550,"1,260(OA435)",100
3981,3981,2017/03/17,（株）ビーグリー,mothers,マザーズ,ifc,情報・通信,https://www.beaglee.com/,"1,820～1,880",384.7,"1,880","4,309.9(OA523.2)",100
3979,3979,2017/03/16,（株）うるる,mothers,マザーズ,ifc,情報・通信,http://www.uluru.biz/,"2,840～3,000",250,"3,000","1,025.8(OA191.3)",100
3560,3560,2017/03/16,（株）ほぼ日,jasdaqst,JQスタンダード,ret,小売,http://www.hobonichi.co.jp/,"2,250～2,350",250,"2,350",150(OA60),100
9325,9325,2017/03/15,（株）ファイズ,mothers,マザーズ,wht,倉庫・運輸,http://phyz.co.jp/,"1,200～1,250",300,"1,250",250(OA82.5),100
9078,9078,2017/03/10,（株）エスライン,tse2,東証二部,ldt,陸運,http://sline.co.jp/,,,,,100
3559,3559,2017/03/09,（株）ピーバンドットコム,mothers,マザーズ,wht,卸売,https://www.p-ban.com/,"1,530～1,650",150,"1,650",650(OA60),100
3558,3558,2017/03/07,（株）ロコンド,mothers,マザーズ,ret,小売,https://www.locondo.jp/,"1,660～1,850",924,"1,850",651.7(OA236.3),100
9519,9519,2017/02/23,（株）レノバ,mothers,マザーズ,epg,電気・ガス,http://www.renovainc.jp/,660～750,650,750,560(OA181.5),100
3557,3557,2017/02/23,ユナイテッド＆コレクティブ（株）,mothers,マザーズ,ret,小売,http://www.united-collective.co.jp/,"1,400～1,620",228.5,"1,620",30(OA38.7),100
6543,6543,2017/02/16,（株）日宣,jasdaqst,JQスタンダード,svc,サービス,https://www.nissenad.co.jp/,"1,540～1,600",200,"1,600",50(OA37.5),100
1439,1439,2017/02/10,（株）安江工務店,jasdaqst,JQスタンダード,con,建設,http://www.yasue.co.jp/,"1,130～1,250",280,"1,250",210.2(OA73.5),100
3976,3976,2017/01/27,（株）シャノン,mothers,マザーズ,ifc,情報・通信,http://www.shanon.co.jp/,"1,300～1,500",150,"1,500",(OA22.5),100
3974,3974,2016/12/27,（株）ティビィシィ・スキヤツト,jasdaqst,JQスタンダード,ifc,情報・通信,http://www.tbcscat.jp/,"1,300～1,400",140,"1,400",80(OA30),100
3969,3969,2016/12/22,（株）エイトレッド,mothers,マザーズ,ifc,情報・通信,https://www.atled.jp/,"1,700～1,800",200,"1,800",400(OA90),100
3477,3477,2016/12/22,フォーライフ（株）,mothers,マザーズ,ree,不動産,https://www.forlifeand.com/,"2,180～2,280",65,"2,280",173(OA35),100
6541,6541,2016/12/21,グレイステクノロジー（株）,mothers,マザーズ,svc,サービス,https://www.g-race.com/,"3,000～3,100",153.6,"3,100",90(OA36.5),100
3970,3970,2016/12/21,（株）イノベーション,mothers,マザーズ,ifc,情報・通信,https://www.innovation.co.jp/,"2,570～2,770",153.6,"2,770",45(OA29.7),100
3968,3968,2016/12/21,セグエグループ（株）,jasdaqst,JQスタンダード,ifc,情報・通信,http://segue-g.jp/,"1,600～1,700",180,"1,700",30(OA31.5),100
3556,3556,2016/12/20,リネットジャパングループ（株）,mothers,マザーズ,ret,小売,http://corp.renet.jp/,"1,690～1,830",130,"1,830",120(OA37.5),100
7316,7316,2016/12/19,（株）ＺＭＰ,mothers,マザーズ,tre,輸送用機器,http://www.zmp.co.jp/,"760～1,040","2,371",,"6,282.5(OA1,298)",100
7192,7192,2016/12/19,日本モーゲージサービス（株）,jasdaqst,JQスタンダード,ofb,その他金融,http://www.m-s-j.jp/,"1,810～2,010",300,"2,010",66.6(OA55),100
6540,6540,2016/12/19,（株）船場,tse2,東証二部,svc,サービス,http://www.semba1008.co.jp/,"1,200～1,290","1,050","1,290","1,050(OA315)",100
7782,7782,2016/12/16,（株）シンシア,mothers,マザーズ,pri,精密機器,http://www.sincere-vision.com/,"1,940～2,100",200,"2,100",250(OA50),100
6539,6539,2016/12/15,（株）ＭＳ－Ｊａｐａｎ,mothers,マザーズ,svc,サービス,http://company.jmsc.co.jp/,"1,960～2,080",795,"2,080",795(OA238.5),100
6538,6538,2016/12/14,（株）キャリアインデックス,mothers,マザーズ,svc,サービス,https://careerindex.co.jp/,"5,720～6,060",126,"6,060",306(OA64.8),100
3475,3475,2016/12/08,（株）グッドコムアセット,jasdaqst,JQスタンダード,ree,不動産,https://www.goodcomasset.co.jp/,"1,850～1,950",377,"1,950",175(OA82.8),100
7191,7191,2016/12/07,（株）イントラスト,mothers,マザーズ,ofb,その他金融,http://www.entrust-inc.jp/,570～630,"1,430",630,836(OA339),100
5704,5704,2016/11/29,（株）ＪＭＣ,mothers,マザーズ,nfm,非鉄金属,http://www.jmc-rp.co.jp/,920～960,970,960,30(OA150),100
3967,3967,2016/11/29,（株）エルテス,mothers,マザーズ,ifc,情報・通信,https://eltes.co.jp/,"1,650～1,790",150,"1,790",66.1(OA32.4),100
3550,3550,2016/11/29,（株）スタジオアタオ,mothers,マザーズ,ret,小売,http://www.atao.co.jp/,"2,930～3,030",51,"3,030",610(OA66.1),100
8596,8596,2016/11/25,（株）九州リースサービス,tse2,東証二部,ofb,その他金融,http://www.k-lease.co.jp/,,,,,100
